tag,group,kind,success,joint_index,joint_name,per_joint_signed_work_j,per_joint_positive_work_j,per_joint_absolute_work_j,per_joint_peak_absolute_power_w,per_joint_peak_absolute_torque_nm,per_joint_peak_absolute_velocity_rad_s,per_joint_min_limit_margin_rad
record-e477aa395bfac7a9,corrected,depth,True,2,elbow,664.8033722194673,675.1156361874639,685.4279001554614,957.9987390187677,1243.947074301661,1.0558442338848455,0.3017248242207995
record-e477aa395bfac7a9,corrected,depth,True,3,forearm_roll,0.178712879973356,0.2200062082815609,0.2612995365897668,0.14243943414508495,7.076226461360818,0.021558196751385515,3.099290776612243
record-e477aa395bfac7a9,corrected,depth,True,4,wrist_angle,64.83906656100602,67.0282456693014,69.21742477759662,26.105242947171433,55.902134371980935,0.5775916510382558,-0.001776011497968799
record-95d861be5b8be43f,corrected,depth,False,0,waist,344.02719009792395,348.0368251679725,352.0464602380216,11.175097450866808,70.43395028658779,0.1812015270802182,15.52016610081266
record-95d861be5b8be43f,corrected,depth,False,1,shoulder,134.00643233292018,138.432042030999,142.85765172907566,75.49640479877924,257.3293281700362,0.3554297572310695,0.4093117694993148
record-95d861be5b8be43f,corrected,depth,False,2,elbow,653.7840988747081,661.3969904168574,669.0098819590052,621.215406142284,889.8318159555747,0.8405581931929252,0.2937797606670711
record-95d861be5b8be43f,corrected,depth,False,3,forearm_roll,0.35048984177878467,0.4763607709429832,0.6022317001071976,0.17695303181952202,8.102001500970466,0.024038555142066403,3.0785280775256965
record-95d861be5b8be43f,corrected,depth,False,4,wrist_angle,81.86551624668301,83.8011723009057,85.73682835512841,25.993195033078724,56.6610211943414,0.49148444083850984,-0.0008776334640354655
record-781daaceb8d2d107,corrected,rgb,False,0,waist,132.82144534817257,142.36167009280877,151.90189483743458,12.316350333343129,69.63344629063312,0.19107919909291593,27.875845081202517
record-781daaceb8d2d107,corrected,rgb,False,1,shoulder,82.35682369605229,84.43701632293238,86.51720894981193,83.87600463610612,316.01577808335696,0.36094868098605587,0.5272998283646186
record-781daaceb8d2d107,corrected,rgb,False,2,elbow,364.9362833502502,371.4603478730161,377.9844123957818,666.4318340660075,1036.9194605253615,0.8797245465147063,0.3366865197511113
record-781daaceb8d2d107,corrected,rgb,False,3,forearm_roll,-0.34478127530640157,0.1351099009260617,0.6150010771585206,0.061410455576593685,5.921019814871215,0.017860197242764317,2.688247417488446
record-781daaceb8d2d107,corrected,rgb,False,4,wrist_angle,80.27660305572851,82.1550917498778,84.03358044402705,39.6356771879325,78.7490558695772,0.6402340179672327,0.16917189864373938
record-e45d079c76b82f78,corrected,rgb,False,0,waist,118.48098894148538,124.43051198032497,130.38003501916563,11.671395688720906,67.87266585827251,0.18367140765245726,27.821635749779354
